,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,34.0,1535904245200.0,1535904244626.0,1535904245234.0,1535904244625.0,570.0,609.0,http2,1535904244626.0,1535904245196.0,1535904244626.0,1535904245.0,1.0
0,37.0,1535904304784.0,1535904304198.0,1535904304821.0,1535904304197.0,585.0,624.0,http2,1535904304198.0,1535904304783.0,1535904304198.0,1535904304.0,1.0
0,41.0,1535904364368.0,1535904363774.0,1535904364409.0,1535904363771.0,593.0,638.0,http2,1535904363774.0,1535904364367.0,1535904363774.0,1535904364.0,3.0
0,38.0,1535904424956.0,1535904424357.0,1535904424994.0,1535904424356.0,598.0,638.0,http2,1535904424357.0,1535904424955.0,1535904424357.0,1535904424.0,1.0
0,41.0,1535904484528.0,1535904483971.0,1535904484569.0,1535904483969.0,556.0,600.0,http2,1535904483971.0,1535904484527.0,1535904483971.0,1535904484.0,2.0
0,36.0,1535904545120.0,1535904544522.0,1535904545156.0,1535904544521.0,598.0,635.0,http2,1535904544522.0,1535904545120.0,1535904544522.0,1535904545.0,1.0
0,34.0,1535904604672.0,1535904604117.0,1535904604706.0,1535904604113.0,551.0,593.0,http2,1535904604117.0,1535904604668.0,1535904604117.0,1535904604.0,4.0
0,33.0,1535904664214.0,1535904663653.0,1535904664247.0,1535904663653.0,556.0,594.0,http2,1535904663653.0,1535904664209.0,1535904663653.0,1535904664.0,0.0
0,34.0,1535904724787.0,1535904724187.0,1535904724821.0,1535904724186.0,598.0,635.0,http2,1535904724187.0,1535904724785.0,1535904724187.0,1535904724.0,1.0
0,36.0,1535904784348.0,1535904783771.0,1535904784384.0,1535904783770.0,577.0,614.0,http2,1535904783771.0,1535904784348.0,1535904783771.0,1535904784.0,1.0
0,38.0,1535904844888.0,1535904844338.0,1535904844926.0,1535904844337.0,549.0,589.0,http2,1535904844338.0,1535904844887.0,1535904844338.0,1535904844.0,1.0
0,39.0,1535904904464.0,1535904903891.0,1535904904503.0,1535904903889.0,569.0,614.0,http2,1535904903891.0,1535904904460.0,1535904903891.0,1535904904.0,2.0
0,33.0,1535904965050.0,1535904964455.0,1535904965083.0,1535904964454.0,590.0,629.0,http2,1535904964455.0,1535904965045.0,1535904964455.0,1535904964.0,1.0
0,37.0,1535905024636.0,1535905024041.0,1535905024673.0,1535905024041.0,594.0,632.0,http2,1535905024041.0,1535905024635.0,1535905024041.0,1535905024.0,0.0
0,37.0,1535905084184.0,1535905083623.0,1535905084221.0,1535905083622.0,561.0,599.0,http2,1535905083623.0,1535905084184.0,1535905083623.0,1535905084.0,1.0
0,34.0,1535905144751.0,1535905144178.0,1535905144785.0,1535905144177.0,570.0,608.0,http2,1535905144178.0,1535905144748.0,1535905144178.0,1535905144.0,1.0
